,NameFilter,RoomModelId,ProjectName,RoomId,RoomName,Name2,Cluster,Label,ClustTotal,ClustRoomTotal,ClustRoomTypePorp
203,administration health,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:1906847,HEALTH ADMINISTRATION,health administration,35,health medical,109,1,0.01
204,administration medical,-1998307464,LARIMER COUNTY JAIL IMPROVEMENT,-1998307464:3366073,MEDICAL ADMINISTRATION,medical administration,35,health medical,109,1,0.01
205,administrative assistant,-907561306,NEW CORRECTIONAL FACILITIES LEASE,-907561306:3458691,ADMINISTRATIVE ASSISTANT,administrative assistant,78,manager management director,289,8,0.03
206,administrative assistant,617613224,NEW CORRECTIONAL FACILITIES LEASE,617613224:8992468,ADMINISTRATIVE ASSISTANT,administrative assistant,78,manager management director,289,8,0.03
207,administrative assistant,1904761374,NEW CORRECTIONAL FACILITIES LEASE,1904761374:8992404,ADMINISTRATIVE ASSISTANT,administrative assistant,78,manager management director,289,8,0.03
208,administrative assistant,1904761374,NEW CORRECTIONAL FACILITIES LEASE,1904761374:8992468,ADMINISTRATIVE ASSISTANT,administrative assistant,78,manager management director,289,8,0.03
209,administrative assistant,617613224,NEW CORRECTIONAL FACILITIES LEASE,617613224:8992404,ADMINISTRATIVE ASSISTANT,administrative assistant,78,manager management director,289,8,0.03
210,administrative assistant,-907561306,,-907561306:3458691,ADMINISTRATIVE ASSISTANT,administrative assistant,78,manager management director,289,8,0.03
211,administrative assistant,-676483167,ALABAMA PRISON PROGRAM - FACILITY 2,-676483167:8992468,ADMINISTRATIVE ASSISTANT,administrative assistant,78,manager management director,289,8,0.03
212,administrative assistant,-676483167,ALABAMA PRISON PROGRAM - FACILITY 2,-676483167:8992404,ADMINISTRATIVE ASSISTANT,administrative assistant,78,manager management director,289,8,0.03
213,administrator,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:1906498,ADMINISTRATOR,administrator,51,admin administrator administration,181,1,0.01
214,administrator med,1316760683,,1316760683:2785602,MED. ADMINISTRATOR,med administrator,51,admin administrator administration,181,1,0.01
215,admission holding,2092915294,NEW CORRECTIONAL FACILITIES LEASE,2092915294:9260910,ADMISSION                            HOLDING,admission                            holding,-1,office officer court courts,5484,3,0.0
216,admission holding,2092915294,NEW CORRECTIONAL FACILITIES LEASE,2092915294:9260843,ADMISSION                         HOLDING,admission                         holding,-1,office officer court courts,5484,3,0.0
217,admission holding,1507423960,,1507423960:9260843,ADMISSION                         HOLDING,admission                         holding,-1,office officer court courts,5484,3,0.0
218,admission holding,916902322,,916902322:9260843,ADMISSION HOLDING,admission holding,-1,office officer court courts,5484,2,0.0
219,admission holding,-1093216152,NEW CORRECTIONAL FACILITIES LEASE,-1093216152:9260910,ADMISSION                            HOLDING,admission                            holding,-1,office officer court courts,5484,3,0.0
220,admission holding,-1093216152,NEW CORRECTIONAL FACILITIES LEASE,-1093216152:9260843,ADMISSION                         HOLDING,admission                         holding,-1,office officer court courts,5484,3,0.0
221,admission holding,916902322,,916902322:9260910,ADMISSION HOLDING,admission holding,-1,office officer court courts,5484,2,0.0
222,admission holding,1507423960,,1507423960:9260910,ADMISSION                            HOLDING,admission                            holding,-1,office officer court courts,5484,3,0.0
223,admissions,900551144,YAVAPAI COUNTY CRIMINAL JUSTICE CENTER,900551144:3218354,ADMISSIONS,admissions,-1,office officer court courts,5484,2,0.0
224,admissions,900551144,,900551144:3218354,ADMISSIONS,admissions,-1,office officer court courts,5484,2,0.0
225,admissions holding,2092915294,NEW CORRECTIONAL FACILITIES LEASE,2092915294:9267937,ADMISSIONS                                         HOLDING,admissions                                         holding,-1,office officer court courts,5484,3,0.0
226,admissions holding,1507423960,,1507423960:9267937,ADMISSIONS                                         HOLDING,admissions                                         holding,-1,office officer court courts,5484,3,0.0
227,admissions holding,1507423960,,1507423960:9267939,ADMISSIONS                            HOLDING,admissions                            holding,-1,office officer court courts,5484,3,0.0
228,admissions holding,2092915294,NEW CORRECTIONAL FACILITIES LEASE,2092915294:9267939,ADMISSIONS                            HOLDING,admissions                            holding,-1,office officer court courts,5484,3,0.0
229,admissions holding,-1093216152,NEW CORRECTIONAL FACILITIES LEASE,-1093216152:9267937,ADMISSIONS                                         HOLDING,admissions                                         holding,-1,office officer court courts,5484,3,0.0
230,admissions holding,916902322,,916902322:9267939,ADMISSIONS HOLDING,admissions holding,-1,office officer court courts,5484,2,0.0
231,admissions holding,-1093216152,NEW CORRECTIONAL FACILITIES LEASE,-1093216152:9267939,ADMISSIONS                            HOLDING,admissions                            holding,-1,office officer court courts,5484,3,0.0
232,admissions holding,916902322,,916902322:9267937,ADMISSIONS HOLDING,admissions holding,-1,office officer court courts,5484,2,0.0
233,advocate,-1204178661,,-1204178661:1372578,ADVOCATE,advocate,28,attorney atty,982,2,0.0
234,advocate,-1204178661,,-1204178661:1372578,ADVOCATE,advocate,28,attorney atty,982,2,0.0
235,advocate ofc,213429251,ROCK ISLAND JUSTICE CENTER,213429251:4748431,ADVOCATE OFC,advocate ofc,28,attorney atty,982,1,0.0
236,afe drying tower,-32599202,SQUADRON OPERATIONS,-32599202:2193642,AFE & DRYING TOWER,afe & drying tower,47,sec drying dry,84,1,0.01
237,afe office,-32599202,SQUADRON OPERATIONS,-32599202:2344664,AFE OFFICE,afe office,80,office offices secure security,820,1,0.0
238,afe storage,-32599202,SQUADRON OPERATIONS,-32599202:2363975,AFE STORAGE,afe storage,46,storage record records,865,1,0.0
239,affairs,-1998307464,LARIMER COUNTY JAIL IMPROVEMENT,-1998307464:6084130,INTERNAL AFFAIRS,internal affairs,-1,office officer court courts,5484,1,0.0
240,agile,1729975883,,1729975883:4532268,AGILE,agile,16,team intel,22,1,0.05
241,ahu,1790801595,SOUTH COUNTY COURT / R.L. ANDERSON RENOVATIONS,1790801595:4829982,AHU,ahu,81,warewashing warewash shwr,2387,4,0.0
242,ahu,1790801595,SOUTH COUNTY COURT / R.L. ANDERSON RENOVATIONS,1790801595:5013887,AHU,ahu,81,warewashing warewash shwr,2387,4,0.0
243,ahu,1790801595,,1790801595:4829982,AHU,ahu,81,warewashing warewash shwr,2387,4,0.0
244,ahu,1790801595,,1790801595:5013887,AHU,ahu,81,warewashing warewash shwr,2387,4,0.0
245,air mechanical,1998461301,,1998461301:1632028,MECHANICAL AIR HANDLERS,mechanical air handlers,40,mechanical elec,246,1,0.0
246,alcove,1790801595,SOUTH COUNTY COURT / R.L. ANDERSON RENOVATIONS,1790801595:4940193,ALCOVE,alcove,-1,office officer court courts,5484,16,0.0
247,alcove,1998461301,,1998461301:1638568,ALCOVE,alcove,-1,office officer court courts,5484,16,0.0
248,alcove,1790801595,SOUTH COUNTY COURT / R.L. ANDERSON RENOVATIONS,1790801595:11283362,ALCOVE,alcove,-1,office officer court courts,5484,16,0.0
249,alcove,1790801595,SOUTH COUNTY COURT / R.L. ANDERSON RENOVATIONS,1790801595:4399972,ALCOVE,alcove,-1,office officer court courts,5484,16,0.0
250,alcove,1998461301,,1998461301:1638572,ALCOVE,alcove,-1,office officer court courts,5484,16,0.0
251,alcove,1998461301,,1998461301:1638569,ALCOVE,alcove,-1,office officer court courts,5484,16,0.0
252,alcove,1790801595,SOUTH COUNTY COURT / R.L. ANDERSON RENOVATIONS,1790801595:5041614,ALCOVE,alcove,-1,office officer court courts,5484,16,0.0
253,alcove,1998461301,,1998461301:1638571,ALCOVE,alcove,-1,office officer court courts,5484,16,0.0
254,alcove,1932649913,,1932649913:6461527,ALCOVE,alcove,-1,office officer court courts,5484,16,0.0
255,alcove,1998461301,,1998461301:1638570,ALCOVE,alcove,-1,office officer court courts,5484,16,0.0
256,alcove,1998461301,,1998461301:1638573,ALCOVE,alcove,-1,office officer court courts,5484,16,0.0
257,alcove,1932649913,Sarpy County Correctional Center,1932649913:6461527,ALCOVE,alcove,-1,office officer court courts,5484,16,0.0
258,alcove,1790801595,,1790801595:5041614,ALCOVE,alcove,-1,office officer court courts,5484,16,0.0
259,alcove,1790801595,,1790801595:4399972,ALCOVE,alcove,-1,office officer court courts,5484,16,0.0
260,alcove,1790801595,,1790801595:11283362,ALCOVE,alcove,-1,office officer court courts,5484,16,0.0
261,alcove,1790801595,,1790801595:4940193,ALCOVE,alcove,-1,office officer court courts,5484,16,0.0
262,alcove deputy,903426601,,903426601:5302227,DEPUTY ALCOVE,deputy alcove,74,deputy office,97,8,0.08
263,alcove deputy,903426601,,903426601:3548963,DEPUTY ALCOVE,deputy alcove,74,deputy office,97,8,0.08
264,alcove deputy,903426601,,903426601:4934792,DEPUTY ALCOVE,deputy alcove,74,deputy office,97,8,0.08
265,alcove deputy,903426601,,903426601:4881659,DEPUTY ALCOVE,deputy alcove,74,deputy office,97,8,0.08
266,alcove deputy,903426601,,903426601:4881659,DEPUTY ALCOVE,deputy alcove,74,deputy office,97,8,0.08
267,alcove deputy,903426601,,903426601:4934792,DEPUTY ALCOVE,deputy alcove,74,deputy office,97,8,0.08
268,alcove deputy,903426601,,903426601:3548963,DEPUTY ALCOVE,deputy alcove,74,deputy office,97,8,0.08
269,alcove deputy,903426601,,903426601:5302227,DEPUTY ALCOVE,deputy alcove,74,deputy office,97,8,0.08
270,alcove equipment,1507423960,,1507423960:9260831,EQUIPMENT ALCOVE,equipment alcove,54,files file stor,304,4,0.01
271,alcove equipment,916902322,,916902322:9260831,EQUIPMENT ALCOVE,equipment alcove,54,files file stor,304,4,0.01
272,alcove equipment,-1093216152,NEW CORRECTIONAL FACILITIES LEASE,-1093216152:9260831,EQUIPMENT ALCOVE,equipment alcove,54,files file stor,304,4,0.01
273,alcove equipment,2092915294,NEW CORRECTIONAL FACILITIES LEASE,2092915294:9260831,EQUIPMENT ALCOVE,equipment alcove,54,files file stor,304,4,0.01
274,alcove medical,-1204178661,,-1204178661:2129516,MEDICAL ALCOVE,medical alcove,35,health medical,109,2,0.02
275,alcove medical,-1204178661,,-1204178661:2129516,MEDICAL ALCOVE,medical alcove,35,health medical,109,2,0.02
276,alcove phlebotomist,2092915294,NEW CORRECTIONAL FACILITIES LEASE,2092915294:9247525,PHLEBOTOMIST ALCOVE,phlebotomist alcove,35,health medical,109,8,0.07
277,alcove phlebotomist,-1093216152,NEW CORRECTIONAL FACILITIES LEASE,-1093216152:9247524,PHLEBOTOMIST ALCOVE,phlebotomist alcove,35,health medical,109,8,0.07
278,alcove phlebotomist,-1093216152,NEW CORRECTIONAL FACILITIES LEASE,-1093216152:9247525,PHLEBOTOMIST ALCOVE,phlebotomist alcove,35,health medical,109,8,0.07
279,alcove phlebotomist,1507423960,,1507423960:9247524,PHLEBOTOMIST ALCOVE,phlebotomist alcove,35,health medical,109,8,0.07
280,alcove phlebotomist,1507423960,,1507423960:9247525,PHLEBOTOMIST ALCOVE,phlebotomist alcove,35,health medical,109,8,0.07
281,alcove phlebotomist,916902322,,916902322:9247525,PHLEBOTOMIST ALCOVE,phlebotomist alcove,35,health medical,109,8,0.07
282,alcove phlebotomist,916902322,,916902322:9247524,PHLEBOTOMIST ALCOVE,phlebotomist alcove,35,health medical,109,8,0.07
283,alcove phlebotomist,2092915294,NEW CORRECTIONAL FACILITIES LEASE,2092915294:9247524,PHLEBOTOMIST ALCOVE,phlebotomist alcove,35,health medical,109,8,0.07
284,alcove treatment,1316760683,,1316760683:2779603,TREATMENT ALCOVE,treatment alcove,19,treatment group,134,1,0.01
285,alcove video,1932649913,,1932649913:8437975,VIDEO ALCOVE,video alcove,58,visit visiting video,301,2,0.01
286,alcove video,1932649913,Sarpy County Correctional Center,1932649913:8437975,VIDEO ALCOVE,video alcove,58,visit visiting video,301,2,0.01
287,alcove vital,1507423960,,1507423960:9247713,VITAL ALCOVE,vital alcove,-1,office officer court courts,5484,4,0.0
288,alcove vital,916902322,,916902322:9247713,VITAL ALCOVE,vital alcove,-1,office officer court courts,5484,4,0.0
289,alcove vital,2092915294,NEW CORRECTIONAL FACILITIES LEASE,2092915294:9247713,VITAL ALCOVE,vital alcove,-1,office officer court courts,5484,4,0.0
290,alcove vital,-1093216152,NEW CORRECTIONAL FACILITIES LEASE,-1093216152:9247713,VITAL ALCOVE,vital alcove,-1,office officer court courts,5484,4,0.0
291,all gender restroom,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:4928823,ALL GENDER RESTROOM,all gender restroom,30,restroom unisex,122,1,0.01
292,alt,1729975883,,1729975883:4575814,ALT FORMAT,alt format,-1,office officer court courts,5484,2,0.0
293,alt,1729975883,,1729975883:4324861,ALT FORMAT,alt format,-1,office officer court courts,5484,2,0.0
294,ambulance electric,1507423960,,1507423960:8988370,ELECTRIC AMBULANCE,electric ambulance,41,electric electrical elec,259,6,0.02
295,ambulance electric,916902322,,916902322:8988370,ELECTRIC AMBULANCE,electric ambulance,41,electric electrical elec,259,6,0.02
296,ambulance electric,-907561306,NEW CORRECTIONAL FACILITIES LEASE,-907561306:2911341,ELECTRIC AMBULANCE,electric ambulance,41,electric electrical elec,259,6,0.02
297,ambulance electric,2092915294,NEW CORRECTIONAL FACILITIES LEASE,2092915294:8988370,ELECTRIC AMBULANCE,electric ambulance,41,electric electrical elec,259,6,0.02
298,ambulance electric,-1093216152,NEW CORRECTIONAL FACILITIES LEASE,-1093216152:8988370,ELECTRIC AMBULANCE,electric ambulance,41,electric electrical elec,259,6,0.02
299,ambulance electric,-907561306,,-907561306:2911341,ELECTRIC AMBULANCE,electric ambulance,41,electric electrical elec,259,6,0.02
300,ammunition storage,709533053,NEW CORRECTIONAL FACILITIES LEASE,709533053:8988141,AMMUNITION STORAGE,ammunition storage,46,storage record records,865,5,0.01
301,ammunition storage,-907561306,NEW CORRECTIONAL FACILITIES LEASE,-907561306:3481615,AMMUNITION STORAGE,ammunition storage,46,storage record records,865,5,0.01
302,ammunition storage,-244187769,NEW CORRECTIONAL FACILITIES LEASE,-244187769:8988141,AMMUNITION STORAGE,ammunition storage,46,storage record records,865,5,0.01
303,ammunition storage,-907561306,,-907561306:3481615,AMMUNITION STORAGE,ammunition storage,46,storage record records,865,5,0.01
304,ammunition storage,-949563290,ALABAMA PRISON PROGRAM - FACILITY 2,-949563290:8988141,AMMUNITION STORAGE,ammunition storage,46,storage record records,865,5,0.01
305,ante,900551144,YAVAPAI COUNTY CRIMINAL JUSTICE CENTER,900551144:3218358,ANTE,ante,-1,office officer court courts,5484,2,0.0
306,ante,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:5823771,ANTE ROOM,ante room,-1,office officer court courts,5484,11,0.0
307,ante,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:6464491,ANTE ROOM,ante room,-1,office officer court courts,5484,11,0.0
308,ante,900551144,,900551144:3218358,ANTE,ante,-1,office officer court courts,5484,2,0.0
309,ante,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:5823391,ANTE ROOM,ante room,-1,office officer court courts,5484,11,0.0
310,ante,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:6467586,ANTE ROOM,ante room,-1,office officer court courts,5484,11,0.0
311,ante,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7476819,ANTE-ROOM,ante room,-1,office officer court courts,5484,9,0.0
312,ante,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:5782589,ANTE-ROOM,ante room,-1,office officer court courts,5484,9,0.0
313,ante,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7460950,ANTE-ROOM,ante room,-1,office officer court courts,5484,9,0.0
314,ante,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7474382,ANTE-ROOM,ante room,-1,office officer court courts,5484,9,0.0
315,ante,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:6462034,ANTE ROOM,ante room,-1,office officer court courts,5484,11,0.0
316,ante,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7476208,ANTE-ROOM,ante room,-1,office officer court courts,5484,9,0.0
317,ante,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:6467441,ANTE ROOM,ante room,-1,office officer court courts,5484,11,0.0
318,ante,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7478560,ANTE-ROOM,ante room,-1,office officer court courts,5484,9,0.0
319,ante,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:6462018,ANTE ROOM,ante room,-1,office officer court courts,5484,11,0.0
320,ante,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:6464475,ANTE ROOM,ante room,-1,office officer court courts,5484,11,0.0
321,ante,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:5621543,ANTE ROOM,ante room,-1,office officer court courts,5484,11,0.0
322,ante,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:6467570,ANTE ROOM,ante room,-1,office officer court courts,5484,11,0.0
323,ante,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7480995,ANTE-ROOM,ante room,-1,office officer court courts,5484,9,0.0
324,ante,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7461977,ANTE-ROOM,ante room,-1,office officer court courts,5484,9,0.0
