,NameFilter,RoomModelId,ProjectName,RoomId,RoomName,Name2,Cluster,Label,Label2
204,amenity,-1476732928,GOOGLE KIRKLAND CLASSIC,-1476732928:5150388,AMENITY,amenity,a-1,storage stor,Junk
205,amenity,-1476732928,GOOGLE KIRKLAND CLASSIC,-1476732928:3188546,AMENITY,amenity,a-1,storage stor,Junk
206,amenity,-1476732928,GOOGLE KIRKLAND CLASSIC,-1476732928:5150768,AMENITY,amenity,a-1,storage stor,Junk
207,amenity,-1476732928,GOOGLE KIRKLAND CLASSIC,-1476732928:3188862,AMENITY,amenity,a-1,storage stor,Junk
208,amenity,-1476732928,GOOGLE KIRKLAND CLASSIC,-1476732928:5151530,AMENITY,amenity,a-1,storage stor,Junk
209,amenity,-1476732928,GOOGLE KIRKLAND CLASSIC,-1476732928:5127336,AMENITY,amenity,a-1,storage stor,Junk
210,amenity,1529473299,KU South,1529473299:4764859,AMENITY,amenity,a-1,storage stor,Junk
211,amenity,734550899,BELLEVUE ONE TWELFTH,734550899:4968099,AMENITY,amenity,a-1,storage stor,Junk
212,ante,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23301941,IT ANTE-ROOM,it ante room,a-1,storage stor,Junk
213,ante,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:4608669,IT ANTE-ROOM,it ante room,a-1,storage stor,Junk
214,ante water,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:9833912,WATER ANTE-ROOM,water ante room,a-1,storage stor,Junk
215,ante water,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23301995,WATER ANTE-ROOM,water ante room,a-1,storage stor,Junk
216,armory,1623609429,PINAL COUNTY ATTORNEY'S OFFICE,1623609429:5061117,ARMORY,armory,a0,locker lockers armory,Junk
217,armory,-222432855,USAA COLORADO SPRINGS INTERIORS PROJECT,-222432855:2801244,ARMORY,armory,a0,locker lockers armory,Junk
218,armory,1634878593,USAA COLORADO SPRINGS INTERIORS PROJECT,1634878593:2801244,ARMORY,armory,a0,locker lockers armory,Junk
219,armory,921357226,USAA COLORADO SPRINGS INTERIORS PROJECT,921357226:2801244,ARMORY,armory,a0,locker lockers armory,Junk
220,armory lockers,1669666760,USAA COLORADO SPRINGS INTERIORS PROJECT,1669666760:2801244,ARMORY / LOCKERS,armory   lockers,a0,locker lockers armory,Junk
221,atrium,2081869010,USAA CO3E RENOVATION,2081869010:2704550,ATRIUM,atrium,a-1,storage stor,Junk
222,atrium,515742391,Cincinnati Marriott Hotel at River Center,515742391:3847793,ATRIUM,atrium,a-1,storage stor,Junk
223,atrium,1274885439,GOOGLE BUILDING E,1274885439:8609025,SOUTH ATRIUM,south atrium,a-1,storage stor,Junk
224,atrium,194731251,USAA CO3E RENOVATION,194731251:2704550,ATRIUM,atrium,a-1,storage stor,Junk
225,atrium,-924008420,MADINAH GATE,-924008420:2951011,ATRIUM,atrium,a-1,storage stor,Junk
226,atrium,-1060345763,USAA CO3E RENOVATION,-1060345763:2704550,ATRIUM,atrium,a-1,storage stor,Junk
227,atrium,1274885439,GOOGLE BUILDING E,1274885439:11397083,N ATRIUM,n atrium,a-1,storage stor,Junk
228,atrium,-352043833,USAA CO3E RENOVATION,-352043833:2704550,ATRIUM,atrium,a-1,storage stor,Junk
229,atrium,2102479884,USAA CO3E RENOVATION,2102479884:2704550,ATRIUM,atrium,a-1,storage stor,Junk
230,back bar,515742391,Cincinnati Marriott Hotel at River Center,515742391:2212794,BACK BAR,back bar,a-1,storage stor,Junk
231,back bar,515742391,Cincinnati Marriott Hotel at River Center,515742391:1765108,BACK BAR,back bar,a-1,storage stor,Junk
232,badging,324661123,SEA 140 - EMPIRE,324661123:4549221,BADGING,badging,a30,cust mpoe,Junk
233,badging,-1600956486,ANADARKO,-1600956486:4707763,BADGING,badging,a30,cust mpoe,Junk
234,badging,1910451546,SEA 140 - EMPIRE,1910451546:4549221,BADGING,badging,a30,cust mpoe,Junk
235,balcony,-1495321069,GRAY STREET OFFICE,-1495321069:7688850,BALCONY,balcony,a13,terrace patio,Terrace Patio
236,balcony,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:2552742,BALCONY,balcony,a13,terrace patio,Terrace Patio
237,balcony,-1495321069,GRAY STREET OFFICE,-1495321069:8484302,BALCONY,balcony,a13,terrace patio,Terrace Patio
238,balcony,-1495321069,GRAY STREET OFFICE,-1495321069:7688632,BALCONY,balcony,a13,terrace patio,Terrace Patio
239,balcony,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:5846574,BALCONY,balcony,a13,terrace patio,Terrace Patio
240,balcony,-1495321069,GRAY STREET OFFICE,-1495321069:7689360,BALCONY,balcony,a13,terrace patio,Terrace Patio
241,balcony,-1495321069,GRAY STREET OFFICE,-1495321069:7688943,BALCONY,balcony,a13,terrace patio,Terrace Patio
242,balcony,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:5846515,BALCONY,balcony,a13,terrace patio,Terrace Patio
243,balcony,-1495321069,GRAY STREET OFFICE,-1495321069:7688925,BALCONY,balcony,a13,terrace patio,Terrace Patio
244,balcony,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:2552739,BALCONY,balcony,a13,terrace patio,Terrace Patio
245,balcony,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:2553026,BALCONY,balcony,a13,terrace patio,Terrace Patio
246,balcony,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:5846559,BALCONY,balcony,a13,terrace patio,Terrace Patio
247,balcony,-1495321069,GRAY STREET OFFICE,-1495321069:7688848,BALCONY,balcony,a13,terrace patio,Terrace Patio
248,balcony,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:6652433,BALCONY,balcony,a13,terrace patio,Terrace Patio
249,balcony,-1495321069,GRAY STREET OFFICE,-1495321069:7689588,BALCONY,balcony,a13,terrace patio,Terrace Patio
250,balcony,-1012654105,GRANITE TOWER,-1012654105:3290930,BALCONY,balcony,a13,terrace patio,Terrace Patio
251,balcony,-1495321069,GRAY STREET OFFICE,-1495321069:7689477,BALCONY,balcony,a13,terrace patio,Terrace Patio
252,balcony,-1495321069,GRAY STREET OFFICE,-1495321069:7688934,BALCONY,balcony,a13,terrace patio,Terrace Patio
253,balcony,-1495321069,GRAY STREET OFFICE,-1495321069:9050654,BALCONY,balcony,a13,terrace patio,Terrace Patio
254,balcony,-1495321069,GRAY STREET OFFICE,-1495321069:7688846,BALCONY,balcony,a13,terrace patio,Terrace Patio
255,balcony,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:5846577,BALCONY,balcony,a13,terrace patio,Terrace Patio
256,balcony,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:5846512,BALCONY,balcony,a13,terrace patio,Terrace Patio
257,ballroom,515742391,Cincinnati Marriott Hotel at River Center,515742391:1765116,BALLROOM AREA,ballroom area,a-1,storage stor,Junk
258,ballroom prefunction,515742391,Cincinnati Marriott Hotel at River Center,515742391:2209331,BALLROOM PREFUNCTION,ballroom prefunction,a-1,storage stor,Junk
259,bar,-170983648,USAA COLORADO SPRINGS INTERIORS PROJECT,-170983648:2264500,SALAD BAR,salad bar,a-1,storage stor,Junk
260,bar,328247549,ANADARKO,328247549:2770142,GENIUS BAR,genius bar,a-1,storage stor,Junk
261,bar,515742391,Cincinnati Marriott Hotel at River Center,515742391:2209334,BAR,bar,a-1,storage stor,Junk
262,bar,515742391,Cincinnati Marriott Hotel at River Center,515742391:4755070,BAR,bar,a-1,storage stor,Junk
263,bar,328247549,ANADARKO,328247549:2441752,GENIUS BAR,genius bar,a-1,storage stor,Junk
264,bar,515742391,Cincinnati Marriott Hotel at River Center,515742391:1765167,BAR,bar,a-1,storage stor,Junk
265,bar coffee,1274885439,GOOGLE BUILDING E,1274885439:6308683,COFFEE BAR,coffee bar,a3,cafe coffee,Cafe
266,bar coffee,2035335354,MICROSS,2035335354:3436486,COFFEE BAR,coffee bar,a3,cafe coffee,Cafe
267,bar lounge,1850224096,CLOUDFLARE,1850224096:5095838,BAR + LOUNGE,bar  lounge,a2,lounge team,lounge team
268,bar storage,515742391,Cincinnati Marriott Hotel at River Center,515742391:2209444,BAR       STORAGE,bar       storage,a14,storage gallery,Storage
269,bar storage,515742391,Cincinnati Marriott Hotel at River Center,515742391:1765187,BAR                 STORAGE,bar                 storage,a14,storage gallery,Storage
270,basement,-1274529740,DLR GROUP - PORTLAND OFFICE REMODEL,-1274529740:3270273,BASEMENT,basement,a-1,storage stor,Junk
271,battery,-1790933234,1490 CURTIS STREET REPOSITIONING,-1790933234:3586983,BATTERY ROOM,battery room,a-1,storage stor,Junk
272,battery storage,10332910,BUILDING 1,10332910:3304614,BATTERY STORAGE,battery storage,a14,storage gallery,Storage
273,battery storage,10332910,BUILDING 1,10332910:3707399,BATTERY STORAGE,battery storage,a14,storage gallery,Storage
274,battery storage,-1075270918,BUILDING 1,-1075270918:3707399,BATTERY STORAGE,battery storage,a14,storage gallery,Storage
275,battery storage,-1075270918,BUILDING 1,-1075270918:3304614,BATTERY STORAGE,battery storage,a14,storage gallery,Storage
276,bed double bunk sleeping,1811016300,DLR Library Justice + Civic - Detention,1811016300:2608814,64 BED DOUBLE-BUNK SLEEPING AREA,bed double bunk sleeping area,a-1,storage stor,Junk
277,bed double bunk sleeping,1811016300,DLR Library Justice + Civic - Detention,1811016300:2572396,64 BED DOUBLE-BUNK SLEEPING AREA,bed double bunk sleeping area,a-1,storage stor,Junk
278,bed double bunk sleeping,1811016300,DLR Library Justice + Civic - Detention,1811016300:2718778,128 BED DOUBLE-BUNK SLEEPING AREA,bed double bunk sleeping area,a-1,storage stor,Junk
279,bed double bunk sleeping,1811016300,DLR Library Justice + Civic - Detention,1811016300:2599455,64 BED DOUBLE-BUNK SLEEPING AREA,bed double bunk sleeping area,a-1,storage stor,Junk
280,bed double bunk sleeping,1811016300,DLR Library Justice + Civic - Detention,1811016300:2642069,128 BED DOUBLE-BUNK SLEEPING AREA,bed double bunk sleeping area,a-1,storage stor,Junk
281,bed double bunk sleeping,1811016300,DLR Library Justice + Civic - Detention,1811016300:2556832,128 BED DOUBLE-BUNK SLEEPING AREA,bed double bunk sleeping area,a-1,storage stor,Junk
282,bedroom,515742391,Cincinnati Marriott Hotel at River Center,515742391:3691058,BEDROOM,bedroom,a15,kitchen house,kitchen house
283,bedroom,515742391,Cincinnati Marriott Hotel at River Center,515742391:3691067,MASTER BEDROOM,master bedroom,a15,kitchen house,kitchen house
284,bedroom,515742391,Cincinnati Marriott Hotel at River Center,515742391:2889685,BEDROOM,bedroom,a15,kitchen house,kitchen house
285,bench seating,1274885439,GOOGLE BUILDING E,1274885439:11420426,BENCH SEATING,bench seating,a20,huddle seating seated,Junk
286,beverage counter,-1760716432,KIEWIT - ITASCA OFFICE,-1760716432:3287193,BEVERAGE COUNTER,beverage counter,a-1,storage stor,Junk
287,bike,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23561098,BIKE ROOM,bike room,a18,bike bikes stairs stair,Junk
288,bike,-1755606837,BLOCK 38,-1755606837:12446143,BIKE,bike,a18,bike bikes stairs stair,Junk
289,bike,-1755606837,BLOCK 38,-1755606837:12445965,BIKE,bike,a18,bike bikes stairs stair,Junk
290,bike,-1012654105,GRANITE TOWER,-1012654105:9933153,BIKE ROOM,bike room,a18,bike bikes stairs stair,Junk
291,bike desk,736638996,JAYHAWK - NORTH BUILDING,736638996:2987004,BIKE DESK,bike desk,a18,bike bikes stairs stair,Junk
292,bike locker,1274885439,GOOGLE BUILDING E,1274885439:7575753,BIKE LOCKER,bike locker,a-1,storage stor,Junk
293,bike parking,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23302193,BIKE PARKING,bike parking,a18,bike bikes stairs stair,Junk
294,bike parking,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23302800,BIKE PARKING,bike parking,a18,bike bikes stairs stair,Junk
295,bike stair,-1001538135,KIRKLAND URBAN SOUTH,-1001538135:4157701,BIKE STAIR,bike stair,a18,bike bikes stairs stair,Stairs
296,bike storage,2118782776,CLOUDFLARE SF,2118782776:6962869,BIKE STORAGE,bike storage,a-1,storage stor,Storage
297,bike storage,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:2421912,BIKE STORAGE,bike storage,a-1,storage stor,Storage
298,bike storage,-1274529740,DLR GROUP - PORTLAND OFFICE REMODEL,-1274529740:5518751,BIKE STORAGE,bike storage,a-1,storage stor,Storage
299,bike storage,-287322481,BLOCK 38,-287322481:9447295,BIKE STORAGE,bike storage,a-1,storage stor,Storage
300,bike storage,-1220827535,APPLE BOULDER,-1220827535:2671990,BIKE STORAGE,bike storage,a-1,storage stor,Storage
301,bike storage,-1012654105,GRANITE TOWER,-1012654105:6180409,BIKE STORAGE,bike storage,a-1,storage stor,Storage
302,bike storage,1031220762,CLOUDFLARE,1031220762:6962869,BIKE STORAGE,bike storage,a-1,storage stor,Storage
303,bike storage,-1012654105,GRANITE TOWER,-1012654105:3278374,BIKE STORAGE,bike storage,a-1,storage stor,Storage
304,bike storage,-1274529740,DLR GROUP - PORTLAND OFFICE REMODEL,-1274529740:3281674,BIKE STORAGE ROOM,bike storage room,a-1,storage stor,Storage
305,bike storage,-1001538135,KIRKLAND URBAN SOUTH,-1001538135:3687729,BIKE STORAGE,bike storage,a-1,storage stor,Storage
306,bike storage,1850224096,CLOUDFLARE,1850224096:5502275,BIKE STORAGE,bike storage,a-1,storage stor,Storage
307,bikes,1910451546,SEA 140 - EMPIRE,1910451546:6391576,BIKES,bikes,a18,bike bikes stairs stair,Junk
308,bikes,324661123,SEA 140 - EMPIRE,324661123:6391576,BIKES,bikes,a18,bike bikes stairs stair,Junk
309,bikes,1910451546,SEA 140 - EMPIRE,1910451546:6831911,BIKES,bikes,a18,bike bikes stairs stair,Junk
310,bikes,324661123,SEA 140 - EMPIRE,324661123:6831911,BIKES,bikes,a18,bike bikes stairs stair,Junk
311,blue chip,2081869010,USAA CO3E RENOVATION,2081869010:1876007,BLUE CHIP,blue chip,a-1,storage stor,Junk
312,blue chip,-352043833,USAA CO3E RENOVATION,-352043833:1876007,BLUE CHIP,blue chip,a-1,storage stor,Junk
313,blue chip,194731251,USAA CO3E RENOVATION,194731251:1876007,BLUE CHIP,blue chip,a-1,storage stor,Junk
314,blue chip,2102479884,USAA CO3E RENOVATION,2102479884:1876007,BLUE CHIP,blue chip,a-1,storage stor,Junk
315,blue chip,-1060345763,USAA CO3E RENOVATION,-1060345763:1876007,BLUE CHIP,blue chip,a-1,storage stor,Junk
316,board,2070452309,LINN BENTON LINCOLN ESD,2070452309:2902360,BOARD ROOM,board room,a-1,storage stor,Junk
317,board,311705076,"REPO (Real Estate Portfolio Office, Inc.)",311705076:2407724,BOARD ROOM,board room,a-1,storage stor,Junk
318,board,675219469,"REPO (Real Estate Portfolio Office, Inc.)",675219469:2407724,BOARD ROOM,board room,a-1,storage stor,Junk
319,board,-1655215001,Great Western Bank Terminal Building Branch,-1655215001:3651075,BOARD ROOM,board room,a-1,storage stor,Junk
320,board,-1760716432,KIEWIT - ITASCA OFFICE,-1760716432:2867758,BOARD ROOM,board room,a-1,storage stor,Junk
321,board,-1930135476,Agility Recovery,-1930135476:4131962,BOARD ROOM,board room,a-1,storage stor,Junk
322,board,-1790933234,1490 CURTIS STREET REPOSITIONING,-1790933234:4272874,BOARD ROOM,board room,a-1,storage stor,Junk
323,board,1774389068,"REPO (Real Estate Portfolio Office, Inc.)",1774389068:2407724,BOARD ROOM,board room,a-1,storage stor,Junk
324,board,961860601,OCULUS SEATTLE OSS L4 3D PRINT LAB,961860601:3205323,BOARD FABRICATION,board fabrication,a-1,storage stor,Junk
325,board,1800157824,WEBER SHANDWICK - BOSTON,1800157824:3538816,BOARD ROOM,board room,a-1,storage stor,Junk
326,board executive,921357226,USAA COLORADO SPRINGS INTERIORS PROJECT,921357226:1703306,EXECUTIVE BOARD,executive board,a23,office desks desk,Junk
327,board executive,-222432855,USAA COLORADO SPRINGS INTERIORS PROJECT,-222432855:1703306,EXECUTIVE BOARD,executive board,a23,office desks desk,Junk
328,board executive,1669666760,USAA COLORADO SPRINGS INTERIORS PROJECT,1669666760:1703306,EXECUTIVE BOARD,executive board,a23,office desks desk,Junk
329,board executive,1634878593,USAA COLORADO SPRINGS INTERIORS PROJECT,1634878593:1703306,EXECUTIVE BOARD,executive board,a23,office desks desk,Junk
330,boardroom,-1963529750,VISTA CONSULTING GROUP,-1963529750:2558538,BOARDROOM,boardroom,a-1,storage stor,Junk
331,boardroom,-1963529750,VISTA CONSULTING GROUP,-1963529750:2572903,BOARDROOM,boardroom,a-1,storage stor,Junk
332,boardroom,-1963529750,VISTA CONSULTING GROUP,-1963529750:2568400,BOARDROOM,boardroom,a-1,storage stor,Junk
333,boh,1274885439,GOOGLE BUILDING E,1274885439:8321143,BOH,boh,a-1,storage stor,Junk
334,boh,-924008420,MADINAH GATE,-924008420:2950987,BOH,boh,a-1,storage stor,Junk
335,boh,1274885439,GOOGLE BUILDING E,1274885439:8321146,BOH RR,boh rr,a-1,storage stor,Restroom
336,boh,1529473299,KU South,1529473299:15745523,BOH,boh,a-1,storage stor,Junk
337,boh,-1476732928,GOOGLE KIRKLAND CLASSIC,-1476732928:3187223,BOH,boh,a-1,storage stor,Junk
338,boh,1274885439,GOOGLE BUILDING E,1274885439:8321152,BOH,boh,a-1,storage stor,Junk
339,boh office,1274885439,GOOGLE BUILDING E,1274885439:8321149,BOH OFFICE,boh office,a23,office desks desk,Junk
340,bond,1492662939,STUDENT SERVICES COMPLEX,1492662939:3663148,BOND,bond,a-1,storage stor,Junk
341,bond,1492662939,STUDENT SERVICES COMPLEX,1492662939:3664164,BOND,bond,a-1,storage stor,Junk
342,bond,1492662939,STUDENT SERVICES COMPLEX,1492662939:3664167,BOND,bond,a-1,storage stor,Junk
343,booth,-287322481,BLOCK 38,-287322481:8956813,BOOTH,booth,a-1,storage stor,Junk
344,booth,-287322481,BLOCK 38,-287322481:8956716,BOOTH,booth,a-1,storage stor,Junk
345,booth,2070452309,LINN BENTON LINCOLN ESD,2070452309:2909247,AUDIOLOGY BOOTH,audiology booth,a-1,storage stor,Junk
346,booth,-287322481,BLOCK 38,-287322481:8956810,BOOTH,booth,a-1,storage stor,Junk
347,booth,-287322481,BLOCK 38,-287322481:8956723,BOOTH,booth,a-1,storage stor,Junk
348,booth bench seating,1274885439,GOOGLE BUILDING E,1274885439:11421357,BOOTH BENCH SEATING,booth bench seating,a20,huddle seating seated,Junk
349,booth bench seating,1274885439,GOOGLE BUILDING E,1274885439:11421386,BOOTH BENCH SEATING,booth bench seating,a20,huddle seating seated,Junk
350,booth bench seating,1274885439,GOOGLE BUILDING E,1274885439:11421392,BOOTH BENCH SEATING,booth bench seating,a20,huddle seating seated,Junk
351,booth bench seating,1274885439,GOOGLE BUILDING E,1274885439:11420307,BOOTH BENCH SEATING,booth bench seating,a20,huddle seating seated,Junk
352,booth bench seating,1274885439,GOOGLE BUILDING E,1274885439:11421757,BOOTH BENCH SEATING,booth bench seating,a20,huddle seating seated,Junk
353,booth bench seating,1274885439,GOOGLE BUILDING E,1274885439:11421354,BOOTH BENCH SEATING,booth bench seating,a20,huddle seating seated,Junk
354,booth bench seating,1274885439,GOOGLE BUILDING E,1274885439:11420310,BOOTH BENCH SEATING,booth bench seating,a20,huddle seating seated,Junk
355,booth collab,1935112175,CA SANTA CLARA OFFICE DESIGN SERVICES,1935112175:2199827,COLLAB. BOOTH,collab booth,a-1,storage stor,Junk
356,booth collab,1935112175,CA SANTA CLARA OFFICE DESIGN SERVICES,1935112175:2089324,COLLAB. BOOTH,collab booth,a-1,storage stor,Junk
357,booth collab,1935112175,CA SANTA CLARA OFFICE DESIGN SERVICES,1935112175:1985869,COLLAB. BOOTH,collab booth,a-1,storage stor,Junk
358,booth phone,2118782776,CLOUDFLARE SF,2118782776:4691715,PHONE BOOTH,phone booth,a20,huddle seating seated,Phone Room
359,booth phone,2118782776,CLOUDFLARE SF,2118782776:4691716,PHONE BOOTH,phone booth,a20,huddle seating seated,Phone Room
360,booth phone,1031220762,CLOUDFLARE,1031220762:7008229,PHONE BOOTH,phone booth,a20,huddle seating seated,Phone Room
361,booth phone,1031220762,CLOUDFLARE,1031220762:4691716,PHONE BOOTH,phone booth,a20,huddle seating seated,Phone Room
362,booth phone,1850224096,CLOUDFLARE,1850224096:4691716,PHONE BOOTH,phone booth,a20,huddle seating seated,Phone Room
